epoch,phase,slope,lr,tr_loss,tr_acc,val_acc,l0_rate,l1_rate,l2_rate,l3_rate,threshold,leak_shift
13,1,0.6000,1.00e-03,1.721957,0.482362,0.381944,0.5166,0.1216,0.0798,8.0088,10
14,1,0.6000,1.00e-03,1.672418,0.514487,0.381944,0.5179,0.1238,0.0729,8.0125,10
15,1,0.6000,1.00e-03,1.662712,0.510898,0.406250,0.5199,0.1272,0.0795,8.0103,10
16,1,0.6000,1.00e-03,1.629077,0.540748,0.375000,0.5198,0.1286,0.0819,8.0100,10
17,1,0.6000,1.00e-03,1.590986,0.550376,0.361111,0.5177,0.1322,0.0725,8.0049,10
18,1,0.6000,1.00e-03,1.612921,0.544336,0.378472,0.5178,0.1269,0.0745,8.0021,10
19,1,0.6000,1.00e-03,1.578289,0.570597,0.375000,0.5183,0.1277,0.0794,7.9955,10
20,1,0.6000,1.00e-03,1.564255,0.570203,0.406250,0.5199,0.1211,0.0597,7.9927,10
21,1,0.6000,1.00e-03,1.558202,0.562806,0.385417,0.5208,0.1211,0.0712,7.9902,10
22,1,0.6000,1.00e-03,1.547437,0.564995,0.413194,0.5187,0.1258,0.0615,7.9771,10
23,1,0.6000,1.00e-03,1.483765,0.605961,0.416667,0.5191,0.1200,0.0748,7.9685,10
24,1,0.6000,1.00e-03,1.506765,0.565958,0.399306,0.5195,0.1295,0.0628,7.9618,10
25,1,0.6000,1.00e-03,1.488048,0.604167,0.479167,0.5202,0.1284,0.0627,7.9498,10
26,1,0.6000,1.00e-03,1.436356,0.629421,0.430556,0.5209,0.1282,0.0801,7.9566,10
27,1,0.6000,1.00e-03,1.456568,0.616991,0.444444,0.5218,0.1237,0.0665,7.9519,10
28,1,0.6000,1.00e-03,1.444831,0.607799,0.444444,0.5222,0.1247,0.0661,7.9506,10
29,1,0.6000,1.00e-03,1.473471,0.618829,0.430556,0.5211,0.1260,0.0795,7.9455,10
30,1,0.6000,1.00e-03,1.412273,0.628458,0.392361,0.5189,0.1246,0.0786,7.9346,10
31,1,0.6000,1.00e-03,1.402093,0.614715,0.427083,0.5185,0.1182,0.0649,7.9283,10
32,1,0.6000,1.00e-03,1.377513,0.630340,0.430556,0.5183,0.1227,0.0728,7.9262,10
33,1,0.6000,1.00e-03,1.402783,0.624431,0.427083,0.5172,0.1195,0.0698,7.9268,10
34,1,0.6000,1.00e-03,1.396691,0.641282,0.468750,0.5162,0.1237,0.0754,7.9301,10
35,1,0.6000,1.00e-03,1.364681,0.648766,0.402778,0.5151,0.1200,0.0651,7.9288,10
36,1,0.6000,1.00e-03,1.363685,0.657957,0.444444,0.5143,0.1268,0.0689,7.9181,10
37,1,0.6000,1.00e-03,1.326917,0.668023,0.454861,0.5153,0.1221,0.0784,7.9163,10
38,1,0.6000,1.00e-03,1.333307,0.654631,0.479167,0.5146,0.1258,0.0835,7.9171,10
39,1,0.6000,1.00e-03,1.293139,0.675420,0.423611,0.5144,0.1257,0.0785,7.9136,10
